,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
52509,DEU,Europe,Germany,2021-02-27,2444177.0,7671.0,7965.143,70092.0,153.0,315.57099999999997,29131.862999999998,91.43,94.936,835.418,1.824,3.761,1.03,2826.0,33.683,,,,,4958.0,59.093999999999994,,,,,166469.0,1.984,,,tests performed,6237457.0,4068585.0,2168931.0,13.0,148116.0,163302.0,7.43,4.85,2.59,0.0,1946.0,109924.0,0.131,81.48,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52510,DEU,Europe,Germany,2021-02-28,2450295.0,6118.0,7968.571,70152.0,60.0,315.143,29204.782000000003,72.92,94.976,836.1339999999999,0.715,3.7560000000000002,1.04,2840.0,33.85,,,,,4902.0,58.426,,45166258.0,538.331,,167859.0,2.001,0.061,16.4,tests performed,6340976.0,4147886.0,2193138.0,26.0,103519.0,165800.0,7.56,4.94,2.61,0.0,1976.0,113007.0,0.135,81.48,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,44560.3,3.93,-13.36,531.109056586822
52511,DEU,Europe,Germany,2021-03-01,2455569.0,5274.0,8010.0,70514.0,362.0,307.286,29267.642999999996,62.86,95.47,840.448,4.315,3.6630000000000003,1.04,2869.0,34.195,,,,,4850.0,57.806999999999995,,,,,167488.0,1.996,,,tests performed,6540418.0,4297294.0,2243172.0,26.0,199442.0,171906.0,7.8,5.12,2.67,0.0,2049.0,120305.0,0.14300000000000002,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52512,DEU,Europe,Germany,2021-03-02,2462061.0,6492.0,8114.0,70926.0,412.0,305.857,29345.02,77.377,96.71,845.3589999999999,4.9110000000000005,3.645,1.05,2855.0,34.028,,,,,4799.0,57.199,,,,,167117.0,1.992,,,tests performed,6760624.0,4465233.0,2295439.0,26.0,220206.0,178992.0,8.06,5.32,2.74,0.0,2133.0,128581.0,0.153,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52513,DEU,Europe,Germany,2021-03-03,2472913.0,10852.0,8125.143,71285.0,359.0,302.143,29474.363999999998,129.344,96.84299999999999,849.638,4.279,3.6010000000000004,1.05,2823.0,33.647,,,,,4748.0,56.591,,,,,166745.0,1.9869999999999999,,,tests performed,7009198.0,4643000.0,2366246.0,26.0,248574.0,189200.0,8.35,5.53,2.82,0.0,2255.0,137172.0,0.163,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52514,DEU,Europe,Germany,2021-03-04,2484306.0,11393.0,8176.714,71554.0,269.0,315.857,29610.156000000003,135.792,97.45700000000001,852.8439999999999,3.2060000000000004,3.765,1.07,2814.0,33.54,,,,,4647.0,55.387,,,,,166374.0,1.983,,,tests performed,7255144.0,4825595.0,2429596.0,27.0,245946.0,197141.0,8.65,5.75,2.9,0.0,2350.0,144549.0,0.172,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52515,DEU,Europe,Germany,2021-03-05,2493887.0,9581.0,8197.286,71852.0,298.0,273.286,29724.35,114.195,97.70200000000001,856.3960000000001,3.552,3.2569999999999997,1.08,2765.0,32.955999999999996,,,,,4542.0,54.136,,,,,166003.0,1.979,,,tests performed,7531010.0,5034035.0,2497022.0,28.0,275866.0,205953.0,8.98,6.0,2.98,0.0,2455.0,153393.0,0.183,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52516,DEU,Europe,Germany,2021-03-06,2502151.0,8264.0,8282.0,71951.0,99.0,265.57099999999997,29822.847999999998,98.49799999999999,98.712,857.576,1.18,3.165,1.1,2755.0,32.836999999999996,,,,,4480.0,53.397,,,,,165631.0,1.974,,,tests performed,7733893.0,5188171.0,2545769.0,28.0,202883.0,213777.0,9.22,6.18,3.03,0.0,2548.0,159941.0,0.191,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52517,DEU,Europe,Germany,2021-03-07,2508655.0,6504.0,8337.143,71984.0,33.0,261.714,29900.368,77.52,99.369,857.9689999999999,0.39299999999999996,3.1189999999999998,1.11,2787.0,33.218,,,,,4465.0,53.218,,46323079.0,552.119,,165260.0,1.97,0.062,16.1,tests performed,7881799.0,5302543.0,2579303.0,28.0,147906.0,220118.0,9.39,6.32,3.07,0.0,2624.0,164951.0,0.19699999999999998,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,40616.0,3.51,-17.63,484.09740155094
52518,DEU,Europe,Germany,2021-03-08,2513784.0,5129.0,8316.429,72236.0,252.0,246.0,29961.5,61.132,99.12299999999999,860.9730000000001,3.0039999999999996,2.932,1.12,2865.0,34.148,,,,,4448.0,53.015,,,,,167848.0,2.001,,,tests performed,8120140.0,5489009.0,2631179.0,28.0,238341.0,225675.0,9.68,6.54,3.14,0.0,2690.0,170245.0,0.203,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52519,DEU,Europe,Germany,2021-03-09,2520618.0,6834.0,8365.286,72534.0,298.0,229.71400000000003,30042.953999999998,81.454,99.705,864.5239999999999,3.552,2.738,1.13,2785.0,33.194,,,,,4388.0,52.3,,,,,170436.0,2.031,,,tests performed,8373194.0,5687095.0,2686146.0,29.0,253054.0,230367.0,9.98,6.78,3.2,0.0,2746.0,174552.0,0.20800000000000002,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52520,DEU,Europe,Germany,2021-03-10,2541781.0,21163.0,9838.286,72858.0,324.0,224.71400000000003,30295.193,252.239,117.26100000000001,868.3860000000001,3.862,2.678,1.16,2736.0,32.61,,,,,4408.0,52.538000000000004,,,,,173023.0,2.062,,,tests performed,8663192.0,5909616.0,2753622.0,31.0,289998.0,236285.0,10.33,7.04,3.28,0.0,2816.0,180945.0,0.21600000000000003,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52521,DEU,Europe,Germany,2021-03-11,2546526.0,4745.0,8888.571,73120.0,262.0,223.71400000000003,30351.749,56.555,105.94200000000001,871.5089999999999,3.123,2.6660000000000004,1.15,2758.0,32.872,,,,,4447.0,53.003,,,,,175611.0,2.093,,,tests performed,8948397.0,6133847.0,2814595.0,32.0,285205.0,241893.0,10.67,7.31,3.35,0.0,2883.0,186893.0,0.223,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52522,DEU,Europe,Germany,2021-03-12,2559296.0,12770.0,9344.143,73348.0,228.0,213.71400000000003,30503.952999999998,152.204,111.37200000000001,874.2260000000001,2.718,2.5469999999999997,1.17,2755.0,32.836999999999996,,,,,4615.0,55.006,,,,,178199.0,2.124,,,tests performed,9276249.0,6390575.0,2885719.0,32.0,327852.0,249320.0,11.06,7.62,3.44,0.0,2972.0,193791.0,0.231,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52523,DEU,Europe,Germany,2021-03-13,2569864.0,10568.0,9673.286,73369.0,21.0,202.571,30629.911,125.959,115.295,874.477,0.25,2.414,1.18,2719.0,32.407,,,,,4709.0,56.126000000000005,,,,,180787.0,2.155,,,tests performed,9517565.0,6581495.0,2936115.0,32.0,241316.0,254810.0,11.34,7.84,3.5,0.0,3037.0,199046.0,0.237,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52524,DEU,Europe,Germany,2021-03-14,2578842.0,8978.0,10026.714,73463.0,94.0,211.28599999999997,30736.918999999998,107.008,119.507,875.597,1.12,2.5180000000000002,1.19,2773.0,33.051,,,,,4815.0,57.388999999999996,,47606699.0,567.419,,183374.0,2.186,0.067,14.9,tests performed,9688031.0,6716256.0,2971818.0,34.0,170466.0,258033.0,11.55,8.01,3.54,0.0,3075.0,201959.0,0.24100000000000002,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,37350.1,3.17,-14.94,445.171517571099
52525,DEU,Europe,Germany,2021-03-15,2585385.0,6543.0,10228.714,73701.0,238.0,209.28599999999997,30814.904,77.985,121.915,878.434,2.8369999999999997,2.494,1.2,2833.0,33.766,,,,,4924.0,58.68899999999999,,,,,185216.0,2.208,,,tests performed,9937024.0,6905927.0,3031140.0,34.0,248993.0,259555.0,11.84,8.23,3.61,0.0,3094.0,202417.0,0.24100000000000002,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52526,DEU,Europe,Germany,2021-03-16,2595058.0,9673.0,10634.286,73953.0,252.0,202.71400000000003,30930.196,115.291,126.749,881.437,3.0039999999999996,2.416,1.2,2852.0,33.993,,,,,5066.0,60.381,,,,,187058.0,2.23,,,tests performed,10116567.0,7017141.0,3099469.0,34.0,179543.0,249053.0,12.06,8.36,3.69,0.0,2968.0,190007.0,0.226,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52527,DEU,Europe,Germany,2021-03-17,2612908.0,17850.0,10161.0,74177.0,224.0,188.429,31142.947999999997,212.752,121.10799999999999,884.107,2.67,2.246,1.22,2859.0,34.076,,,,,5235.0,62.395,,,,,188901.0,2.251,,,tests performed,10322455.0,7141851.0,3180647.0,34.0,205888.0,237038.0,12.3,8.51,3.79,0.0,2825.0,176034.0,0.21,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52528,DEU,Europe,Germany,2021-03-18,2629960.0,17052.0,11919.143,74402.0,225.0,183.143,31346.189,203.24099999999999,142.063,886.789,2.682,2.1830000000000003,1.23,2895.0,34.505,,,,,5385.0,64.183,,,,,190743.0,2.273,,,tests performed,10516525.0,7260105.0,3256463.0,34.0,194070.0,224018.0,12.53,8.65,3.88,0.0,2670.0,160894.0,0.192,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52529,DEU,Europe,Germany,2021-03-19,2646107.0,16147.0,12401.571000000002,74609.0,207.0,180.143,31538.642999999996,192.454,147.813,889.2560000000001,2.467,2.147,1.24,2951.0,35.173,,,,,5495.0,65.494,,,,,192585.0,2.295,,,tests performed,10762498.0,7421411.0,3341129.0,35.0,245973.0,212321.0,12.83,8.85,3.98,0.0,2531.0,147262.0,0.17600000000000002,77.78,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52530,DEU,Europe,Germany,2021-03-20,2659792.0,13685.0,12846.857,74707.0,98.0,191.143,31701.752999999997,163.11,153.12,890.424,1.168,2.278,1.24,2958.0,35.256,,,,,5679.0,67.687,,,,,194427.0,2.3169999999999997,,,tests performed,10983389.0,7588898.0,3394532.0,36.0,220891.0,209403.0,13.09,9.05,4.05,0.0,2496.0,143915.0,0.172,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52531,DEU,Europe,Germany,2021-03-21,2670001.0,10209.0,13022.714,74756.0,49.0,184.71400000000003,31823.432999999997,121.68,155.216,891.008,0.584,2.202,1.24,3056.0,36.424,,,,,5713.0,68.093,,48980582.0,583.794,,196269.0,2.339,0.079,12.7,tests performed,11148320.0,7715501.0,3432861.0,36.0,164931.0,208613.0,13.29,9.2,4.09,0.0,2486.0,142749.0,0.17,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,34741.4,2.89,-12.46,414.07872430179805
52532,DEU,Europe,Germany,2021-03-22,2678262.0,8261.0,13268.143,75009.0,253.0,186.857,31921.895,98.462,158.141,894.0239999999999,3.015,2.227,1.24,3150.0,37.544000000000004,,,,,5801.0,69.141,,,,,197255.0,2.351,,,tests performed,11418310.0,7908759.0,3509590.0,39.0,269990.0,211612.0,13.61,9.43,4.18,0.0,2522.0,143262.0,0.171,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52533,DEU,Europe,Germany,2021-03-23,2699231.0,20969.0,14881.857,75255.0,246.0,186.0,32171.822,249.92700000000002,177.375,896.956,2.932,2.217,1.24,3168.0,37.759,,,,,5913.0,70.476,,,,,198241.0,2.363,,,tests performed,11720134.0,8126187.0,3593987.0,39.0,301824.0,229081.0,13.97,9.69,4.28,0.0,2730.0,158435.0,0.18899999999999997,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52534,DEU,Europe,Germany,2021-03-24,2722988.0,23757.0,15725.714,75484.0,229.0,186.71400000000003,32454.979,283.157,187.433,899.685,2.7289999999999996,2.225,1.22,3207.0,38.224000000000004,,,,,6069.0,72.336,,,,,199228.0,2.375,,,tests performed,12060564.0,8376926.0,3683680.0,39.0,340430.0,248301.0,14.37,9.98,4.39,0.0,2959.0,176439.0,0.21,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52535,DEU,Europe,Germany,2021-03-25,2744608.0,21620.0,16378.286,75669.0,185.0,181.0,32712.665,257.686,195.21099999999998,901.89,2.205,2.157,1.2,3261.0,38.867,,,,,6319.0,75.315,,,,,200214.0,2.386,,,tests performed,12394534.0,8629513.0,3765063.0,40.0,333970.0,268287.0,14.77,10.29,4.49,0.0,3198.0,195630.0,0.233,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52536,DEU,Europe,Germany,2021-03-26,2765297.0,20689.0,17027.143,75828.0,159.0,174.143,32959.255,246.59,202.945,903.785,1.895,2.076,1.18,3333.0,39.726,,,,,6513.0,77.628,,,,,201200.0,2.398,,,tests performed,12770008.0,8915914.0,3854137.0,41.0,375474.0,286787.0,15.22,10.63,4.59,0.0,3418.0,213500.0,0.254,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52537,DEU,Europe,Germany,2021-03-27,2782925.0,17628.0,17590.429,75915.0,87.0,172.571,33169.361000000004,210.106,209.658,904.822,1.037,2.057,1.16,3390.0,40.405,,,,,6674.0,79.547,,,,,202186.0,2.41,,,tests performed,13051956.0,9135373.0,3916628.0,41.0,281948.0,295510.0,15.56,10.89,4.67,0.0,3522.0,220925.0,0.263,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52538,DEU,Europe,Germany,2021-03-28,2784652.0,1727.0,16378.714,75959.0,44.0,171.857,33189.945,20.584,195.21599999999998,905.347,0.524,2.048,1.14,3455.0,41.18,,,,,6830.0,81.406,,50402788.0,600.745,,203172.0,2.4219999999999997,0.09300000000000001,10.8,tests performed,13248750.0,9278827.0,3969969.0,41.0,196794.0,300061.0,15.79,11.06,4.73,0.0,3576.0,223332.0,0.266,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,33047.3,2.71,-8.44,393.886942541717
52539,DEU,Europe,Germany,2021-03-29,2794949.0,10297.0,16669.571,76139.0,180.0,161.429,33312.674,122.729,198.683,907.492,2.145,1.9240000000000002,1.13,3571.0,42.562,,,,,6895.0,82.181,,,,,198348.0,2.364,,,tests performed,13555288.0,9496382.0,4058952.0,41.0,306538.0,305283.0,16.16,11.32,4.84,0.0,3639.0,226803.0,0.27,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52540,DEU,Europe,Germany,2021-03-30,2818630.0,23681.0,17057.0,76389.0,250.0,162.0,33594.925,282.251,203.3,910.472,2.98,1.931,1.13,3599.0,42.896,,,,,7041.0,83.921,,,,,193523.0,2.307,,,tests performed,13885290.0,9733433.0,4151901.0,43.0,330002.0,309308.0,16.55,11.6,4.95,0.0,3687.0,229607.0,0.27399999999999997,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52541,DEU,Europe,Germany,2021-03-31,2843644.0,25014.0,17236.571,76589.0,200.0,157.857,33893.064,298.139,205.44099999999997,912.855,2.384,1.881,1.1,3680.0,43.861000000000004,,,,,7123.0,84.898,,,,,188698.0,2.249,,,tests performed,14223104.0,9969303.0,4253844.0,44.0,337814.0,308934.0,16.95,11.88,5.07,0.0,3682.0,227482.0,0.271,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52542,DEU,Europe,Germany,2021-04-01,2866323.0,22679.0,17387.857,76823.0,234.0,164.857,34163.372,270.308,207.24400000000003,915.6439999999999,2.7889999999999997,1.965,1.08,3730.0,44.457,,,,,7220.0,86.054,,,,,183873.0,2.1919999999999997,,,tests performed,14551630.0,10206540.0,4345134.0,44.0,328526.0,308157.0,17.34,12.17,5.18,0.0,3673.0,225290.0,0.26899999999999996,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52543,DEU,Europe,Germany,2021-04-02,2882356.0,16033.0,16722.714,76940.0,117.0,158.857,34354.467000000004,191.095,199.31599999999997,917.039,1.395,1.893,1.06,3850.0,45.888000000000005,,,,,7241.0,86.305,,,,,179049.0,2.134,,,tests performed,14777896.0,10364678.0,4413261.0,45.0,226266.0,286841.0,17.61,12.35,5.26,0.0,3419.0,206966.0,0.247,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52544,DEU,Europe,Germany,2021-04-03,2886029.0,3673.0,14729.143,77010.0,70.0,156.429,34398.246,43.778,175.555,917.873,0.8340000000000001,1.864,1.05,3917.0,46.68600000000001,,,,,7008.0,83.52799999999999,,,,,174224.0,2.077,,,tests performed,15010434.0,10532530.0,4477947.0,45.0,232538.0,279783.0,17.89,12.55,5.34,0.0,3335.0,199594.0,0.23800000000000002,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52545,DEU,Europe,Germany,2021-04-04,2896329.0,10300.0,15953.857,77060.0,50.0,157.286,34521.01,122.765,190.15200000000002,918.4689999999999,0.596,1.875,1.07,4060.0,48.391000000000005,,,,,6926.0,82.55,,51588583.0,614.878,,169399.0,2.019,0.109,9.2,tests performed,15203917.0,10675422.0,4528540.0,45.0,193483.0,279310.0,18.12,12.72,5.4,0.0,3329.0,199514.0,0.23800000000000002,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,32132.4,2.59,-4.72,382.98235536723
52546,DEU,Europe,Germany,2021-04-05,2902309.0,5980.0,15337.143,77136.0,76.0,142.429,34592.285,71.275,182.80200000000002,919.375,0.9059999999999999,1.6980000000000002,1.07,4164.0,49.63,,,,,6947.0,82.8,,,,,169229.0,2.017,,,tests performed,15452422.0,10853504.0,4598959.0,49.0,248505.0,271019.0,18.42,12.94,5.48,0.0,3230.0,193875.0,0.231,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52547,DEU,Europe,Germany,2021-04-06,2909902.0,7593.0,13038.857,77245.0,109.0,122.286,34682.785,90.5,155.409,920.674,1.2990000000000002,1.4580000000000002,1.09,4357.0,51.931000000000004,,,,,6705.0,79.916,,,,,169059.0,2.015,,,tests performed,15826906.0,11133079.0,4693866.0,54.0,374484.0,277374.0,18.86,13.27,5.59,0.0,3306.0,199949.0,0.23800000000000002,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52548,DEU,Europe,Germany,2021-04-07,2940279.0,30377.0,13805.0,77755.0,510.0,166.571,35044.845,362.06,164.54,926.753,6.079,1.985,1.13,4443.0,52.956,,,,,6546.0,78.021,,,,,168889.0,2.013,,,tests performed,16496676.0,11706295.0,4790420.0,55.0,669770.0,324796.0,19.66,13.95,5.71,0.0,3871.0,248142.0,0.29600000000000004,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52549,DEU,Europe,Germany,2021-04-08,2966789.0,26510.0,14352.286,78049.0,294.0,175.143,35360.815,315.97,171.063,930.257,3.5039999999999996,2.088,1.15,4477.0,53.361000000000004,,,,,6760.0,80.572,,,,,168719.0,2.011,,,tests performed,17197417.0,12319120.0,4878336.0,58.0,700741.0,377970.0,20.5,14.68,5.81,0.0,4505.0,301797.0,0.36,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52550,DEU,Europe,Germany,2021-04-09,2990724.0,23935.0,15481.143,78295.0,246.0,193.571,35646.093,285.278,184.518,933.189,2.932,2.307,1.15,4515.0,53.81399999999999,,,,,6970.0,83.075,,,,,168549.0,2.009,,,tests performed,17831526.0,12864068.0,4967499.0,58.0,634109.0,436233.0,21.25,15.33,5.92,0.0,5199.0,357056.0,0.426,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52551,DEU,Europe,Germany,2021-04-10,3009452.0,18728.0,17631.857,78402.0,107.0,198.857,35869.31,223.217,210.15200000000002,934.4639999999999,1.275,2.37,1.14,4535.0,54.052,,,,,7390.0,88.081,,,,,168379.0,2.0069999999999997,,,tests performed,18204698.0,13172083.0,5032657.0,58.0,373172.0,456323.0,21.7,15.7,6.0,0.0,5439.0,377079.0,0.449,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52552,DEU,Europe,Germany,2021-04-11,3012158.0,2706.0,16547.0,78500.0,98.0,205.71400000000003,35901.562000000005,32.253,197.222,935.632,1.168,2.452,1.14,4585.0,54.648,,,,,7532.0,89.773,,52766046.0,628.9119999999999,,168209.0,2.005,0.12,8.3,tests performed,18469054.0,13386013.0,5083083.0,58.0,264356.0,466448.0,22.01,15.95,6.06,0.0,5560.0,387227.0,0.462,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,31997.1,2.54,-0.71,381.369730332026
52553,DEU,Europe,Germany,2021-04-12,3024604.0,12446.0,17470.714,78796.0,296.0,237.143,36049.905,148.342,208.231,939.16,3.528,2.826,1.15,4662.0,55.566,,,,,7614.0,90.75,,,,,171128.0,2.04,,,tests performed,18888605.0,13729070.0,5159577.0,60.0,419551.0,490883.0,22.51,16.36,6.15,0.0,5851.0,410795.0,0.49,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52554,DEU,Europe,Germany,2021-04-13,3054025.0,29421.0,20589.0,79137.0,341.0,270.286,36400.57,350.665,245.398,943.225,4.064,3.222,1.15,4692.0,55.923,,,,,7950.0,94.755,,,,,174047.0,2.074,,,tests performed,19466813.0,14233479.0,5233374.0,62.0,578208.0,519987.0,23.2,16.96,6.24,0.0,6198.0,442914.0,0.528,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52555,DEU,Europe,Germany,2021-04-14,3085142.0,31117.0,20694.714,79427.0,290.0,238.857,36771.45,370.88,246.658,946.681,3.4560000000000004,2.847,1.14,4680.0,55.78,,,,,8249.0,98.319,,,,,176967.0,2.109,,,tests performed,20244333.0,14927605.0,5316766.0,64.0,777520.0,535380.0,24.13,17.79,6.34,0.0,6381.0,460187.0,0.5479999999999999,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
52556,DEU,Europe,Germany,2021-04-15,3110252.0,25110.0,20494.714,79672.0,245.0,231.857,37070.733,299.283,244.274,949.6010000000001,2.92,2.763,1.12,4684.0,55.828,,,,,8100.0,96.54299999999999,,,,,179886.0,2.144,,,tests performed,20927124.0,15540040.0,5387123.0,64.0,682791.0,532815.0,24.94,18.52,6.42,0.0,6351.0,460131.0,0.5479999999999999,75.0,83900471.0,237.016,46.6,21.453000000000003,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.9470000000000001,,,,
